WP, 15, 1990082200,   , XRQA,   0,  96N, 1540E,  25,    0, TD
WP, 15, 1990082206,   , XRQA,   0,  98N, 1531E,  25,    0, TD
WP, 15, 1990082212,   , XRQA,   0, 100N, 1520E,  25,    0, TD
WP, 15, 1990082218,   , XRQA,   0, 103N, 1509E,  25,    0, TD
WP, 15, 1990082300,   , XRQA,   0, 105N, 1499E,  25,    0, TD
WP, 15, 1990082306,   , XRQA,   0, 108N, 1490E,  30,    0, TD
WP, 15, 1990082312,   , XRQA,   0, 110N, 1480E,  30,    0, TD
WP, 15, 1990082318,   , XRQA,   0, 112N, 1470E,  30,    0, TD
WP, 15, 1990082400,   , XRQA,   0, 115N, 1459E,  30,    0, TD
WP, 15, 1990082406,   , XRQA,   0, 120N, 1445E,  35,    0, TS
WP, 15, 1990082412,   , XRQA,   0, 125N, 1437E,  35,    0, TS
WP, 15, 1990082418,   , XRQA,   0, 130N, 1435E,  45,    0, TS
WP, 15, 1990082500,   , XRQA,   0, 134N, 1434E,  50,    0, TS
WP, 15, 1990082506,   , XRQA,   0, 136N, 1431E,  45,    0, TS
WP, 15, 1990082512,   , XRQA,   0, 139N, 1428E,  45,    0, TS
WP, 15, 1990082518,   , XRQA,   0, 141N, 1424E,  50,    0, TS
WP, 15, 1990082600,   , XRQA,   0, 144N, 1421E,  40,    0, TS
WP, 15, 1990082606,   , XRQA,   0, 148N, 1417E,  50,    0, TS
WP, 15, 1990082612,   , XRQA,   0, 153N, 1414E,  50,    0, TS
WP, 15, 1990082618,   , XRQA,   0, 163N, 1411E,  50,    0, TS
WP, 15, 1990082700,   , XRQA,   0, 177N, 1406E,  45,    0, TS
WP, 15, 1990082706,   , XRQA,   0, 192N, 1399E,  60,    0, TS
WP, 15, 1990082712,   , XRQA,   0, 204N, 1387E,  65,    0, TY
WP, 15, 1990082718,   , XRQA,   0, 212N, 1369E,  65,    0, TY
WP, 15, 1990082800,   , XRQA,   0, 216N, 1353E,  65,    0, TY
WP, 15, 1990082806,   , XRQA,   0, 221N, 1339E,  65,    0, TY
WP, 15, 1990082812,   , XRQA,   0, 225N, 1325E,  70,    0, TY
WP, 15, 1990082818,   , XRQA,   0, 231N, 1307E,  70,    0, TY
WP, 15, 1990082900,   , XRQA,   0, 236N, 1291E,  75,    0, TY
WP, 15, 1990082906,   , XRQA,   0, 240N, 1277E,  85,    0, TY
WP, 15, 1990082912,   , XRQA,   0, 244N, 1265E,  90,    0, TY
WP, 15, 1990082918,   , XRQA,   0, 247N, 1255E,  90,    0, TY
WP, 15, 1990083000,   , XRQA,   0, 252N, 1247E,  95,    0, TY
WP, 15, 1990083006,   , XRQA,   0, 259N, 1238E,  95,    0, TY
WP, 15, 1990083012,   , XRQA,   0, 266N, 1229E,  85,    0, TY
WP, 15, 1990083018,   , XRQA,   0, 274N, 1223E,  80,    0, TY
WP, 15, 1990083100,   , XRQA,   0, 284N, 1218E,  75,    0, TY
WP, 15, 1990083106,   , XRQA,   0, 293N, 1210E,  65,    0, TY
WP, 15, 1990083112,   , XRQA,   0, 299N, 1206E,  55,    0, TS
WP, 15, 1990083118,   , XRQA,   0, 306N, 1204E,  45,    0, TS
WP, 15, 1990090100,   , XRQA,   0, 316N, 1205E,  40,    0, TS
WP, 15, 1990090106,   , XRQA,   0, 328N, 1208E,  40,    0, TS
WP, 15, 1990090112,   , XRQA,   0, 345N, 1218E,  35,    0, EX
WP, 15, 1990090118,   , XRQA,   0, 360N, 1235E,  35,    0, EX
WP, 15, 1990090200,   , XRQA,   0, 371N, 1251E,  35,    0, EX
WP, 15, 1990090206,   , XRQA,   0, 381N, 1272E,  35,    0, EX
WP, 15, 1990090212,   , XRQA,   0, 390N, 1290E,  35,    0, EX
WP, 15, 1990090218,   , XRQA,   0, 400N, 1310E,  45,    0, EX
WP, 15, 1990090300,   , XRQA,   0, 400N, 1330E,  45,    0, EX
WP, 15, 1990090306,   , XRQA,   0, 410N, 1360E,  45,    0, EX
WP, 15, 1990090312,   , XRQA,   0, 410N, 1390E,  45,    0, EX
WP, 15, 1990090318,   , XRQA,   0, 420N, 1420E,  45,    0, EX
