WP, 24, 1990100912,   , XRQA,   0, 149N, 1290E,  25,    0, TD
WP, 24, 1990100918,   , XRQA,   0, 149N, 1280E,  25,    0, TD
WP, 24, 1990101000,   , XRQA,   0, 149N, 1269E,  25,    0, TD
WP, 24, 1990101006,   , XRQA,   0, 148N, 1257E,  25,    0, TD
WP, 24, 1990101012,   , XRQA,   0, 146N, 1242E,  25,    0, TD
WP, 24, 1990101018,   , XRQA,   0, 143N, 1227E,  25,    0, TD
WP, 24, 1990101100,   , XRQA,   0, 140N, 1212E,  25,    0, TD
WP, 24, 1990101106,   , XRQA,   0, 136N, 1197E,  25,    0, TD
WP, 24, 1990101112,   , XRQA,   0, 133N, 1183E,  25,    0, TD
WP, 24, 1990101118,   , XRQA,   0, 131N, 1171E,  30,    0, TD
WP, 24, 1990101200,   , XRQA,   0, 130N, 1159E,  30,    0, TD
WP, 24, 1990101206,   , XRQA,   0, 132N, 1147E,  30,    0, TD
WP, 24, 1990101212,   , XRQA,   0, 133N, 1133E,  30,    0, TD
WP, 24, 1990101218,   , XRQA,   0, 132N, 1124E,  35,    0, TS
WP, 24, 1990101300,   , XRQA,   0, 130N, 1120E,  35,    0, TS
WP, 24, 1990101306,   , XRQA,   0, 129N, 1115E,  35,    0, TS
WP, 24, 1990101312,   , XRQA,   0, 129N, 1110E,  35,    0, TS
WP, 24, 1990101318,   , XRQA,   0, 130N, 1104E,  35,    0, TS
WP, 24, 1990101400,   , XRQA,   0, 128N, 1098E,  40,    0, TS
WP, 24, 1990101406,   , XRQA,   0, 129N, 1089E,  30,    0, TD
WP, 24, 1990101412,   , XRQA,   0, 132N, 1078E,  30,    0, TD
WP, 24, 1990101418,   , XRQA,   0, 139N, 1071E,  25,    0, TD
WP, 24, 1990101500,   , XRQA,   0, 143N, 1067E,  25,    0, TD
WP, 24, 1990101506,   , XRQA,   0, 144N, 1060E,  25,    0, TD
