WP, 09, 1990072300,   , XRQA,   0, 156N, 1420E,  25,    0, TD
WP, 09, 1990072306,   , XRQA,   0, 159N, 1419E,  25,    0, TD
WP, 09, 1990072312,   , XRQA,   0, 163N, 1417E,  30,    0, TD
WP, 09, 1990072318,   , XRQA,   0, 165N, 1415E,  30,    0, TD
WP, 09, 1990072400,   , XRQA,   0, 167N, 1414E,  35,    0, TS
WP, 09, 1990072406,   , XRQA,   0, 168N, 1411E,  45,    0, TS
WP, 09, 1990072412,   , XRQA,   0, 169N, 1410E,  50,    0, TS
WP, 09, 1990072418,   , XRQA,   0, 170N, 1411E,  60,    0, TS
WP, 09, 1990072500,   , XRQA,   0, 174N, 1415E,  55,    0, TS
WP, 09, 1990072506,   , XRQA,   0, 176N, 1416E,  60,    0, TS
WP, 09, 1990072512,   , XRQA,   0, 180N, 1418E,  65,    0, TY
WP, 09, 1990072518,   , XRQA,   0, 186N, 1425E,  70,    0, TY
WP, 09, 1990072600,   , XRQA,   0, 191N, 1431E,  75,    0, TY
WP, 09, 1990072606,   , XRQA,   0, 193N, 1437E,  80,    0, TY
WP, 09, 1990072612,   , XRQA,   0, 195N, 1441E,  80,    0, TY
WP, 09, 1990072618,   , XRQA,   0, 197N, 1443E,  85,    0, TY
WP, 09, 1990072700,   , XRQA,   0, 200N, 1446E,  90,    0, TY
WP, 09, 1990072706,   , XRQA,   0, 205N, 1449E, 105,    0, TY
WP, 09, 1990072712,   , XRQA,   0, 210N, 1450E, 125,    0, TY
WP, 09, 1990072718,   , XRQA,   0, 215N, 1451E, 135,    0, ST
WP, 09, 1990072721,   , XRQA,   0, 218N, 1451E, 140,    0, ST
WP, 09, 1990072800,   , XRQA,   0, 222N, 1450E, 125,    0, TY
WP, 09, 1990072806,   , XRQA,   0, 229N, 1449E, 130,    0, ST
WP, 09, 1990072812,   , XRQA,   0, 235N, 1449E, 110,    0, TY
WP, 09, 1990072818,   , XRQA,   0, 240N, 1448E,  95,    0, TY
WP, 09, 1990072900,   , XRQA,   0, 245N, 1448E, 105,    0, TY
WP, 09, 1990072906,   , XRQA,   0, 250N, 1451E, 100,    0, TY
WP, 09, 1990072912,   , XRQA,   0, 253N, 1455E,  90,    0, TY
WP, 09, 1990072918,   , XRQA,   0, 258N, 1460E,  80,    0, TY
WP, 09, 1990073000,   , XRQA,   0, 263N, 1466E,  70,    0, TY
WP, 09, 1990073006,   , XRQA,   0, 266N, 1472E,  75,    0, TY
WP, 09, 1990073012,   , XRQA,   0, 270N, 1481E,  75,    0, TY
WP, 09, 1990073018,   , XRQA,   0, 275N, 1493E,  80,    0, TY
WP, 09, 1990073100,   , XRQA,   0, 282N, 1506E,  75,    0, TY
WP, 09, 1990073106,   , XRQA,   0, 290N, 1525E,  80,    0, TY
WP, 09, 1990073112,   , XRQA,   0, 299N, 1539E,  65,    0, TY
WP, 09, 1990073118,   , XRQA,   0, 312N, 1555E,  55,    0, TS
WP, 09, 1990080100,   , XRQA,   0, 329N, 1568E,  65,    0, TY
WP, 09, 1990080106,   , XRQA,   0, 345N, 1575E,  70,    0, TY
WP, 09, 1990080112,   , XRQA,   0, 360N, 1580E,  55,    0, TS
WP, 09, 1990080118,   , XRQA,   0, 379N, 1581E,  50,    0, SS
WP, 09, 1990080200,   , XRQA,   0, 397N, 1583E,  40,    0, SS
WP, 09, 1990080206,   , XRQA,   0, 417N, 1589E,  40,    0, SS
WP, 09, 1990080212,   , XRQA,   0, 439N, 1595E,  45,    0, SS
WP, 09, 1990080218,   , XRQA,   0, 460N, 1603E,  45,    0, SS
WP, 09, 1990080300,   , XRQA,   0, 481N, 1620E,  40,    0, SS
WP, 09, 1990080306,   , XRQA,   0, 499N, 1642E,  40,    0, EX
WP, 09, 1990080312,   , XRQA,   0, 520N, 1660E,  40,    0, EX
WP, 09, 1990080318,   , XRQA,   0, 540N, 1680E,  40,    0, EX
WP, 09, 1990080400,   , XRQA,   0, 550N, 1700E,  40,    0, EX
WP, 09, 1990080406,   , XRQA,   0, 560N, 1720E,  40,    0, EX
WP, 09, 1990080412,   , XRQA,   0, 570N, 1750E,  40,    0, EX
WP, 09, 1990080418,   , XRQA,   0, 570N, 1760E,  35,    0, EX
