WP, 10, 1990072100,   , XRQA,   0, 131N, 1300E,  25,    0, TD
WP, 10, 1990072106,   , XRQA,   0, 135N, 1302E,  25,    0, TD
WP, 10, 1990072112,   , XRQA,   0, 140N, 1305E,  25,    0, TD
WP, 10, 1990072118,   , XRQA,   0, 145N, 1306E,  25,    0, TD
WP, 10, 1990072200,   , XRQA,   0, 150N, 1301E,  25,    0, TD
WP, 10, 1990072206,   , XRQA,   0, 156N, 1294E,  25,    0, TD
WP, 10, 1990072212,   , XRQA,   0, 160N, 1288E,  25,    0, TD
WP, 10, 1990072218,   , XRQA,   0, 165N, 1287E,  25,    0, TD
WP, 10, 1990072300,   , XRQA,   0, 170N, 1290E,  25,    0, TD
WP, 10, 1990072306,   , XRQA,   0, 178N, 1286E,  25,    0, TD
WP, 10, 1990072312,   , XRQA,   0, 186N, 1283E,  25,    0, TD
WP, 10, 1990072318,   , XRQA,   0, 188N, 1274E,  30,    0, TD
WP, 10, 1990072400,   , XRQA,   0, 191N, 1263E,  30,    0, TD
WP, 10, 1990072406,   , XRQA,   0, 194N, 1254E,  30,    0, TD
WP, 10, 1990072412,   , XRQA,   0, 198N, 1245E,  30,    0, TD
WP, 10, 1990072418,   , XRQA,   0, 201N, 1236E,  30,    0, TD
WP, 10, 1990072500,   , XRQA,   0, 203N, 1228E,  25,    0, TD
WP, 10, 1990072506,   , XRQA,   0, 205N, 1216E,  25,    0, TD
WP, 10, 1990072512,   , XRQA,   0, 203N, 1206E,  25,    0, TD
WP, 10, 1990072518,   , XRQA,   0, 202N, 1199E,  25,    0, TD
WP, 10, 1990072600,   , XRQA,   0, 198N, 1195E,  30,    0, TD
WP, 10, 1990072606,   , XRQA,   0, 196N, 1195E,  30,    0, TD
WP, 10, 1990072612,   , XRQA,   0, 197N, 1196E,  30,    0, TD
WP, 10, 1990072618,   , XRQA,   0, 195N, 1198E,  30,    0, TD
WP, 10, 1990072700,   , XRQA,   0, 192N, 1199E,  40,    0, TS
WP, 10, 1990072706,   , XRQA,   0, 189N, 1198E,  40,    0, TS
WP, 10, 1990072712,   , XRQA,   0, 186N, 1195E,  35,    0, TS
WP, 10, 1990072718,   , XRQA,   0, 185N, 1190E,  40,    0, TS
WP, 10, 1990072800,   , XRQA,   0, 185N, 1183E,  50,    0, TS
WP, 10, 1990072806,   , XRQA,   0, 185N, 1180E,  45,    0, TS
WP, 10, 1990072812,   , XRQA,   0, 185N, 1175E,  55,    0, TS
WP, 10, 1990072818,   , XRQA,   0, 184N, 1171E,  50,    0, TS
WP, 10, 1990072900,   , XRQA,   0, 185N, 1167E,  50,    0, TS
WP, 10, 1990072906,   , XRQA,   0, 186N, 1163E,  55,    0, TS
WP, 10, 1990072912,   , XRQA,   0, 186N, 1161E,  65,    0, TY
WP, 10, 1990072918,   , XRQA,   0, 188N, 1160E,  60,    0, TS
WP, 10, 1990073000,   , XRQA,   0, 193N, 1159E,  60,    0, TS
WP, 10, 1990073006,   , XRQA,   0, 203N, 1159E,  65,    0, TY
WP, 10, 1990073012,   , XRQA,   0, 214N, 1158E,  65,    0, TY
WP, 10, 1990073018,   , XRQA,   0, 223N, 1157E,  70,    0, TY
WP, 10, 1990073100,   , XRQA,   0, 236N, 1152E,  60,    0, TS
WP, 10, 1990073106,   , XRQA,   0, 248N, 1148E,  45,    0, TS
WP, 10, 1990073112,   , XRQA,   0, 255N, 1148E,  35,    0, TS
WP, 10, 1990073118,   , XRQA,   0, 259N, 1149E,  30,    0, TD
WP, 10, 1990080100,   , XRQA,   0, 263N, 1154E,  25,    0, TD
WP, 10, 1990080106,   , XRQA,   0, 269N, 1159E,  25,    0, TD
