WP, 05, 1990061200,   , XRQA,   0,  83N, 1330E,  25,    0, TD
WP, 05, 1990061206,   , XRQA,   0,  84N, 1322E,  25,    0, TD
WP, 05, 1990061212,   , XRQA,   0,  85N, 1314E,  25,    0, TD
WP, 05, 1990061218,   , XRQA,   0,  85N, 1309E,  30,    0, TD
WP, 05, 1990061300,   , XRQA,   0,  89N, 1301E,  30,    0, TD
WP, 05, 1990061306,   , XRQA,   0,  96N, 1293E,  30,    0, TD
WP, 05, 1990061312,   , XRQA,   0, 101N, 1283E,  30,    0, TD
WP, 05, 1990061318,   , XRQA,   0, 112N, 1274E,  30,    0, TD
WP, 05, 1990061400,   , XRQA,   0, 124N, 1261E,  40,    0, TS
WP, 05, 1990061406,   , XRQA,   0, 133N, 1245E,  45,    0, TS
WP, 05, 1990061412,   , XRQA,   0, 143N, 1232E,  50,    0, TS
WP, 05, 1990061418,   , XRQA,   0, 154N, 1213E,  60,    0, TS
WP, 05, 1990061500,   , XRQA,   0, 167N, 1192E,  55,    0, TS
WP, 05, 1990061506,   , XRQA,   0, 173N, 1174E,  50,    0, TS
WP, 05, 1990061512,   , XRQA,   0, 177N, 1156E,  50,    0, TS
WP, 05, 1990061518,   , XRQA,   0, 176N, 1139E,  50,    0, TS
WP, 05, 1990061600,   , XRQA,   0, 175N, 1124E,  50,    0, TS
WP, 05, 1990061606,   , XRQA,   0, 173N, 1121E,  45,    0, TS
WP, 05, 1990061612,   , XRQA,   0, 170N, 1121E,  45,    0, TS
WP, 05, 1990061618,   , XRQA,   0, 174N, 1121E,  55,    0, TS
WP, 05, 1990061700,   , XRQA,   0, 180N, 1119E,  60,    0, TS
WP, 05, 1990061706,   , XRQA,   0, 187N, 1118E,  60,    0, TS
WP, 05, 1990061712,   , XRQA,   0, 194N, 1116E,  60,    0, TS
WP, 05, 1990061718,   , XRQA,   0, 200N, 1109E,  55,    0, TS
WP, 05, 1990061800,   , XRQA,   0, 206N, 1104E,  55,    0, TS
WP, 05, 1990061806,   , XRQA,   0, 214N, 1094E,  50,    0, TS
WP, 05, 1990061812,   , XRQA,   0, 218N, 1084E,  40,    0, TS
WP, 05, 1990061818,   , XRQA,   0, 223N, 1072E,  35,    0, TS
WP, 05, 1990061900,   , XRQA,   0, 228N, 1058E,  35,    0, TS
WP, 05, 1990061906,   , XRQA,   0, 235N, 1050E,  30,    0, TD
WP, 05, 1990061912,   , XRQA,   0, 242N, 1041E,  30,    0, TD
WP, 05, 1990061918,   , XRQA,   0, 249N, 1034E,  25,    0, TD
WP, 05, 1990062000,   , XRQA,   0, 255N, 1027E,  25,    0, TD
WP, 05, 1990062006,   , XRQA,   0, 259N, 1019E,  25,    0, TD
