WP, 03, 1990050900,   , XRQA,   0,  49N, 1380E,  25,    0, TD
WP, 03, 1990050906,   , XRQA,   0,  49N, 1377E,  25,    0, TD
WP, 03, 1990050912,   , XRQA,   0,  50N, 1373E,  25,    0, TD
WP, 03, 1990050918,   , XRQA,   0,  50N, 1369E,  25,    0, TD
WP, 03, 1990051000,   , XRQA,   0,  50N, 1365E,  25,    0, TD
WP, 03, 1990051006,   , XRQA,   0,  51N, 1360E,  25,    0, TD
WP, 03, 1990051012,   , XRQA,   0,  52N, 1355E,  25,    0, TD
WP, 03, 1990051018,   , XRQA,   0,  52N, 1350E,  25,    0, TD
WP, 03, 1990051100,   , XRQA,   0,  53N, 1345E,  25,    0, TD
WP, 03, 1990051106,   , XRQA,   0,  54N, 1339E,  25,    0, TD
WP, 03, 1990051112,   , XRQA,   0,  55N, 1333E,  25,    0, TD
WP, 03, 1990051118,   , XRQA,   0,  56N, 1327E,  25,    0, TD
WP, 03, 1990051200,   , XRQA,   0,  58N, 1319E,  25,    0, TD
WP, 03, 1990051206,   , XRQA,   0,  60N, 1310E,  25,    0, TD
WP, 03, 1990051212,   , XRQA,   0,  60N, 1299E,  25,    0, TD
WP, 03, 1990051218,   , XRQA,   0,  60N, 1287E,  25,    0, TD
WP, 03, 1990051300,   , XRQA,   0,  60N, 1274E,  25,    0, TD
WP, 03, 1990051306,   , XRQA,   0,  60N, 1260E,  25,    0, TD
WP, 03, 1990051312,   , XRQA,   0,  60N, 1245E,  25,    0, TD
WP, 03, 1990051318,   , XRQA,   0,  62N, 1228E,  30,    0, TD
WP, 03, 1990051400,   , XRQA,   0,  68N, 1214E,  30,    0, TD
WP, 03, 1990051406,   , XRQA,   0,  75N, 1202E,  30,    0, TD
WP, 03, 1990051412,   , XRQA,   0,  79N, 1196E,  30,    0, TD
WP, 03, 1990051418,   , XRQA,   0,  82N, 1188E,  40,    0, TS
WP, 03, 1990051500,   , XRQA,   0,  89N, 1179E,  45,    0, TS
WP, 03, 1990051506,   , XRQA,   0,  94N, 1171E,  55,    0, TS
WP, 03, 1990051512,   , XRQA,   0, 100N, 1163E,  60,    0, TS
WP, 03, 1990051518,   , XRQA,   0, 107N, 1153E,  60,    0, TS
WP, 03, 1990051600,   , XRQA,   0, 115N, 1143E,  65,    0, TY
WP, 03, 1990051606,   , XRQA,   0, 122N, 1135E,  65,    0, TY
WP, 03, 1990051612,   , XRQA,   0, 130N, 1129E,  65,    0, TY
WP, 03, 1990051618,   , XRQA,   0, 139N, 1126E,  65,    0, TY
WP, 03, 1990051700,   , XRQA,   0, 149N, 1125E,  70,    0, TY
WP, 03, 1990051706,   , XRQA,   0, 160N, 1125E,  85,    0, TY
WP, 03, 1990051712,   , XRQA,   0, 172N, 1127E, 125,    0, TY
WP, 03, 1990051718,   , XRQA,   0, 182N, 1132E, 115,    0, TY
WP, 03, 1990051800,   , XRQA,   0, 190N, 1142E,  90,    0, TY
WP, 03, 1990051806,   , XRQA,   0, 200N, 1153E,  90,    0, TY
WP, 03, 1990051812,   , XRQA,   0, 210N, 1169E,  75,    0, TY
WP, 03, 1990051818,   , XRQA,   0, 218N, 1186E,  50,    0, TS
WP, 03, 1990051900,   , XRQA,   0, 228N, 1200E,  45,    0, EX
WP, 03, 1990051906,   , XRQA,   0, 243N, 1220E,  40,    0, EX
WP, 03, 1990051912,   , XRQA,   0, 252N, 1233E,  40,    0, EX
WP, 03, 1990051918,   , XRQA,   0, 260N, 1248E,  35,    0, EX
WP, 03, 1990052000,   , XRQA,   0, 270N, 1260E,  30,    0, EX
WP, 03, 1990052006,   , XRQA,   0, 280N, 1273E,  30,    0, EX
WP, 03, 1990052012,   , XRQA,   0, 290N, 1290E,  30,    0, EX
WP, 03, 1990052018,   , XRQA,   0, 299N, 1308E,  30,    0, EX
WP, 03, 1990052100,   , XRQA,   0, 310N, 1330E,  30,    0, EX
