WP, 31, 1962051700,   , XRQA,   0,  85N, 1138E,  15,    0, DB
WP, 31, 1962051706,   , XRQA,   0,  89N, 1135E,  15,    0, DB
WP, 31, 1962051712,   , XRQA,   0,  93N, 1131E,  20,    0, DB
WP, 31, 1962051718,   , XRQA,   0,  97N, 1129E,  20,    0, DB
WP, 31, 1962051800,   , XRQA,   0, 101N, 1126E,  20,    0, DB
WP, 31, 1962051806,   , XRQA,   0, 103N, 1122E,  20,    0, DB
WP, 31, 1962051812,   , XRQA,   0, 104N, 1119E,  25,    0, TD
WP, 31, 1962051818,   , XRQA,   0, 108N, 1116E,  25,    0, TD
WP, 31, 1962051900,   , XRQA,   0, 112N, 1114E,  25,    0, TD
WP, 31, 1962051906,   , XRQA,   0, 117N, 1112E,  30,    0, TD
WP, 31, 1962051912,   , XRQA,   0, 121N, 1111E,  30,    0, TD
WP, 31, 1962051918,   , XRQA,   0, 125N, 1114E,  30,    0, TD
WP, 31, 1962052000,   , XRQA,   0, 127N, 1119E,  30,    0, TD
WP, 31, 1962052006,   , XRQA,   0, 131N, 1124E,  35,    0, TS
WP, 31, 1962052012,   , XRQA,   0, 133N, 1129E,  40,    0, TS
WP, 31, 1962052018,   , XRQA,   0, 136N, 1132E,  35,    0, TS
WP, 31, 1962052100,   , XRQA,   0, 140N, 1135E,  40,    0, TS
WP, 31, 1962052106,   , XRQA,   0, 142N, 1137E,  35,    0, TS
WP, 31, 1962052112,   , XRQA,   0, 144N, 1135E,  35,    0, TS
WP, 31, 1962052118,   , XRQA,   0, 145N, 1133E,  30,    0, TD
WP, 31, 1962052200,   , XRQA,   0, 143N, 1131E,  30,    0, TD
WP, 31, 1962052206,   , XRQA,   0, 144N, 1128E,  30,    0, TD
WP, 31, 1962052212,   , XRQA,   0, 146N, 1124E,  30,    0, TD
WP, 31, 1962052218,   , XRQA,   0, 149N, 1119E,  35,    0, TS
WP, 31, 1962052300,   , XRQA,   0, 154N, 1114E,  40,    0, TS
WP, 31, 1962052306,   , XRQA,   0, 160N, 1110E,  35,    0, TS
WP, 31, 1962052312,   , XRQA,   0, 169N, 1104E,  40,    0, TS
WP, 31, 1962052318,   , XRQA,   0, 179N, 1099E,  45,    0, TS
WP, 31, 1962052400,   , XRQA,   0, 188N, 1092E,  35,    0, TS
WP, 31, 1962052406,   , XRQA,   0, 195N, 1085E,  40,    0, TS
WP, 31, 1962052412,   , XRQA,   0, 202N, 1081E,  35,    0, TS
WP, 31, 1962052418,   , XRQA,   0, 209N, 1084E,  40,    0, TS
WP, 31, 1962052500,   , XRQA,   0, 215N, 1089E,  35,    0, TS
WP, 31, 1962052506,   , XRQA,   0, 221N, 1093E,  30,    0, TD
WP, 31, 1962052512,   , XRQA,   0, 224N, 1092E,  30,    0, TD
WP, 31, 1962052518,   , XRQA,   0, 225N, 1089E,  25,    0, TD
WP, 31, 1962052600,   , XRQA,   0, 227N, 1083E,  20,    0, DB
WP, 31, 1962052606,   , XRQA,   0, 231N, 1075E,  20,    0, DB
