WP, 10, 1999072000,   , XRQA,   0, 150N, 1190E,  15,    0, DB
WP, 10, 1999072006,   , XRQA,   0, 147N, 1178E,  15,    0, DB
WP, 10, 1999072012,   , XRQA,   0, 143N, 1167E,  15,    0, DB
WP, 10, 1999072018,   , XRQA,   0, 139N, 1157E,  20,    0, DB
WP, 10, 1999072100,   , XRQA,   0, 136N, 1150E,  20,    0, DB
WP, 10, 1999072106,   , XRQA,   0, 135N, 1148E,  20,    0, DB
WP, 10, 1999072112,   , XRQA,   0, 139N, 1150E,  20,    0, DB
WP, 10, 1999072118,   , XRQA,   0, 145N, 1157E,  25,    0, MD
WP, 10, 1999072200,   , XRQA,   0, 150N, 1164E,  25,    0, MD
WP, 10, 1999072206,   , XRQA,   0, 154N, 1169E,  25,    0, MD
WP, 10, 1999072212,   , XRQA,   0, 158N, 1171E,  25,    0, MD
WP, 10, 1999072218,   , XRQA,   0, 162N, 1170E,  30,    0, TD
WP, 10, 1999072300,   , XRQA,   0, 165N, 1168E,  30,    0, TD
WP, 10, 1999072306,   , XRQA,   0, 167N, 1165E,  35,    0, TS
WP, 10, 1999072312,   , XRQA,   0, 171N, 1162E,  35,    0, TS
WP, 10, 1999072318,   , XRQA,   0, 175N, 1160E,  30,    0, TD
WP, 10, 1999072400,   , XRQA,   0, 177N, 1157E,  35,    0, TS
WP, 10, 1999072406,   , XRQA,   0, 180N, 1153E,  30,    0, TD
WP, 10, 1999072412,   , XRQA,   0, 181N, 1147E,  30,    0, TD
WP, 10, 1999072418,   , XRQA,   0, 182N, 1141E,  30,    0, TD
WP, 10, 1999072500,   , XRQA,   0, 183N, 1136E,  30,    0, TD
WP, 10, 1999072506,   , XRQA,   0, 185N, 1135E,  30,    0, TD
WP, 10, 1999072512,   , XRQA,   0, 188N, 1136E,  30,    0, TD
WP, 10, 1999072518,   , XRQA,   0, 191N, 1137E,  35,    0, TS
WP, 10, 1999072600,   , XRQA,   0, 194N, 1137E,  40,    0, TS
WP, 10, 1999072606,   , XRQA,   0, 197N, 1136E,  45,    0, TS
WP, 10, 1999072612,   , XRQA,   0, 201N, 1137E,  50,    0, TS
WP, 10, 1999072618,   , XRQA,   0, 208N, 1141E,  50,    0, TS
WP, 10, 1999072700,   , XRQA,   0, 216N, 1149E,  45,    0, TS
WP, 10, 1999072706,   , XRQA,   0, 229N, 1162E,  35,    0, TS
WP, 10, 1999072712,   , XRQA,   0, 243N, 1172E,  35,    0, TS
WP, 10, 1999072718,   , XRQA,   0, 256N, 1179E,  35,    0, TS
WP, 10, 1999072800,   , XRQA,   0, 268N, 1189E,  30,    0, TD
WP, 10, 1999072806,   , XRQA,   0, 276N, 1199E,  30,    0, TD
WP, 10, 1999072812,   , XRQA,   0, 284N, 1212E,  25,    0, TD
WP, 10, 1999072818,   , XRQA,   0, 292N, 1220E,  25,    0, TD
WP, 10, 1999072900,   , XRQA,   0, 298N, 1226E,  20,    0, DB
WP, 10, 1999072906,   , XRQA,   0, 303N, 1232E,  20,    0, DB
WP, 10, 1999072912,   , XRQA,   0, 308N, 1237E,  25,    0, TD
WP, 10, 1999072918,   , XRQA,   0, 311N, 1242E,  25,    0, TD
WP, 10, 1999073000,   , XRQA,   0, 310N, 1247E,  30,    0, TD
WP, 10, 1999073006,   , XRQA,   0, 307N, 1249E,  25,    0, TD
WP, 10, 1999073012,   , XRQA,   0, 303N, 1247E,  25,    0, TD
WP, 10, 1999073018,   , XRQA,   0, 301N, 1242E,  20,    0, DB
WP, 10, 1999073100,   , XRQA,   0, 303N, 1236E,  20,    0, DB
WP, 10, 1999073106,   , XRQA,   0, 307N, 1230E,  20,    0, DB
WP, 10, 1999073112,   , XRQA,   0, 311N, 1228E,  20,    0, DB
WP, 10, 1999073118,   , XRQA,   0, 315N, 1225E,  20,    0, DB
WP, 10, 1999080100,   , XRQA,   0, 319N, 1220E,  20,    0, DB
