WP, 16, 1968091100,   , XRQA,   0, 138N, 1615E,  15,    0, DB
WP, 16, 1968091106,   , XRQA,   0, 141N, 1611E,  15,    0, DB
WP, 16, 1968091112,   , XRQA,   0, 145N, 1607E,  15,    0, DB
WP, 16, 1968091118,   , XRQA,   0, 149N, 1604E,  15,    0, DB
WP, 16, 1968091200,   , XRQA,   0, 152N, 1601E,  15,    0, DB
WP, 16, 1968091206,   , XRQA,   0, 155N, 1597E,  15,    0, DB
WP, 16, 1968091212,   , XRQA,   0, 158N, 1594E,  20,    0, DB
WP, 16, 1968091218,   , XRQA,   0, 161N, 1591E,  20,    0, DB
WP, 16, 1968091300,   , XRQA,   0, 165N, 1586E,  20,    0, DB
WP, 16, 1968091306,   , XRQA,   0, 169N, 1578E,  20,    0, DB
WP, 16, 1968091312,   , XRQA,   0, 171N, 1571E,  25,    0, TD
WP, 16, 1968091318,   , XRQA,   0, 173N, 1563E,  25,    0, TD
WP, 16, 1968091400,   , XRQA,   0, 172N, 1554E,  30,    0, TD
WP, 16, 1968091406,   , XRQA,   0, 168N, 1544E,  30,    0, TD
WP, 16, 1968091412,   , XRQA,   0, 165N, 1536E,  35,    0, TS
WP, 16, 1968091418,   , XRQA,   0, 162N, 1529E,  40,    0, TS
WP, 16, 1968091500,   , XRQA,   0, 164N, 1524E,  35,    0, TS
WP, 16, 1968091506,   , XRQA,   0, 166N, 1520E,  40,    0, TS
WP, 16, 1968091512,   , XRQA,   0, 168N, 1516E,  45,    0, TS
WP, 16, 1968091518,   , XRQA,   0, 170N, 1512E,  40,    0, TS
WP, 16, 1968091600,   , XRQA,   0, 172N, 1509E,  45,    0, TS
WP, 16, 1968091606,   , XRQA,   0, 169N, 1505E,  45,    0, TS
WP, 16, 1968091612,   , XRQA,   0, 170N, 1500E,  50,    0, TS
WP, 16, 1968091618,   , XRQA,   0, 169N, 1495E,  55,    0, TS
WP, 16, 1968091700,   , XRQA,   0, 170N, 1491E,  60,    0, TS
WP, 16, 1968091706,   , XRQA,   0, 171N, 1485E,  70,    0, TY
WP, 16, 1968091712,   , XRQA,   0, 173N, 1481E,  85,    0, TY
WP, 16, 1968091718,   , XRQA,   0, 177N, 1476E, 110,    0, TY
WP, 16, 1968091800,   , XRQA,   0, 182N, 1472E, 120,    0, TY
WP, 16, 1968091806,   , XRQA,   0, 189N, 1469E, 110,    0, TY
WP, 16, 1968091812,   , XRQA,   0, 198N, 1467E, 105,    0, TY
WP, 16, 1968091818,   , XRQA,   0, 208N, 1465E, 120,    0, TY
WP, 16, 1968091900,   , XRQA,   0, 217N, 1461E, 110,    0, TY
WP, 16, 1968091906,   , XRQA,   0, 225N, 1457E, 105,    0, TY
WP, 16, 1968091912,   , XRQA,   0, 232N, 1452E, 115,    0, TY
WP, 16, 1968091918,   , XRQA,   0, 239N, 1449E, 120,    0, TY
WP, 16, 1968092000,   , XRQA,   0, 248N, 1444E, 115,    0, TY
WP, 16, 1968092006,   , XRQA,   0, 257N, 1439E, 105,    0, TY
WP, 16, 1968092012,   , XRQA,   0, 266N, 1434E,  90,    0, TY
WP, 16, 1968092018,   , XRQA,   0, 275N, 1429E,  90,    0, TY
WP, 16, 1968092100,   , XRQA,   0, 286N, 1427E, 100,    0, TY
WP, 16, 1968092106,   , XRQA,   0, 296N, 1430E,  90,    0, TY
WP, 16, 1968092112,   , XRQA,   0, 305N, 1432E,  80,    0, TY
WP, 16, 1968092118,   , XRQA,   0, 312N, 1436E,  85,    0, TY
WP, 16, 1968092200,   , XRQA,   0, 320N, 1439E,  80,    0, TY
WP, 16, 1968092206,   , XRQA,   0, 327N, 1441E,  65,    0, TY
WP, 16, 1968092212,   , XRQA,   0, 335N, 1443E,  55,    0, TS
WP, 16, 1968092218,   , XRQA,   0, 343N, 1447E,  50,    0, EX
WP, 16, 1968092300,   , XRQA,   0, 352N, 1452E,  50,    0, EX
WP, 16, 1968092306,   , XRQA,   0, 364N, 1462E,  50,    0, EX
WP, 16, 1968092312,   , XRQA,   0, 380N, 1480E,  50,    0, EX
WP, 16, 1968092318,   , XRQA,   0, 385N, 1503E,  55,    0, EX
WP, 16, 1968092400,   , XRQA,   0, 396N, 1528E,  55,    0, EX
WP, 16, 1968092406,   , XRQA,   0, 402N, 1546E,  55,    0, EX
WP, 16, 1968092412,   , XRQA,   0, 406N, 1565E,  55,    0, EX
WP, 16, 1968092418,   , XRQA,   0, 410N, 1581E,  65,    0, EX
WP, 16, 1968092500,   , XRQA,   0, 410N, 1600E,  65,    0, EX
WP, 16, 1968092506,   , XRQA,   0, 412N, 1645E,  65,    0, EX
WP, 16, 1968092512,   , XRQA,   0, 421N, 1710E,  65,    0, EX
WP, 16, 1968092518,   , XRQA,   0, 431N, 1750E,  65,    0, EX
