WP, 11, 2013080612,   , XRQA,   0, 109N, 1410E,  15,    0, DB
WP, 11, 2013080618,   , XRQA,   0, 109N, 1404E,  15,    0, DB
WP, 11, 2013080700,   , XRQA,   0, 110N, 1398E,  15,    0, DB
WP, 11, 2013080706,   , XRQA,   0, 113N, 1392E,  15,    0, DB
WP, 11, 2013080712,   , XRQA,   0, 116N, 1385E,  20,    0, DB
WP, 11, 2013080800,   , XRQA,   0, 120N, 1379E,  25,    0, TD
WP, 11, 2013080806,   , XRQA,   0, 122N, 1373E,  25,    0, TD
WP, 11, 2013080812,   , XRQA,   0, 123N, 1366E,  20,    0, DB
WP, 11, 2013080818,   , XRQA,   0, 127N, 1359E,  20,    0, DB
WP, 11, 2013080900,   , XRQA,   0, 133N, 1351E,  25,    0, TD
WP, 11, 2013080906,   , XRQA,   0, 136N, 1337E,  35,    0, TS
WP, 11, 2013080912,   , XRQA,   0, 136N, 1326E,  45,    0, TS
WP, 11, 2013080918,   , XRQA,   0, 136N, 1317E,  65,    0, TY
WP, 11, 2013081000,   , XRQA,   0, 136N, 1306E,  75,    0, TY
WP, 11, 2013081006,   , XRQA,   0, 139N, 1292E, 105,    0, TY
WP, 11, 2013081012,   , XRQA,   0, 140N, 1282E,  95,    0, TY
WP, 11, 2013081018,   , XRQA,   0, 142N, 1271E,  90,    0, TY
WP, 11, 2013081100,   , XRQA,   0, 145N, 1259E, 115,    0, TY
WP, 11, 2013081106,   , XRQA,   0, 151N, 1248E, 150,    0, ST
WP, 11, 2013081112,   , XRQA,   0, 155N, 1235E, 135,    0, ST
WP, 11, 2013081118,   , XRQA,   0, 161N, 1222E, 110,    0, TY
WP, 11, 2013081200,   , XRQA,   0, 166N, 1208E,  70,    0, TY
WP, 11, 2013081206,   , XRQA,   0, 172N, 1191E,  60,    0, TS
WP, 11, 2013081212,   , XRQA,   0, 178N, 1180E,  65,    0, TY
WP, 11, 2013081218,   , XRQA,   0, 181N, 1166E,  65,    0, TY
WP, 11, 2013081300,   , XRQA,   0, 183N, 1152E,  75,    0, TY
WP, 11, 2013081306,   , XRQA,   0, 189N, 1141E,  75,    0, TY
WP, 11, 2013081312,   , XRQA,   0, 193N, 1135E,  85,    0, TY
WP, 11, 2013081318,   , XRQA,   0, 198N, 1129E,  85,    0, TY
WP, 11, 2013081400,   , XRQA,   0, 206N, 1123E,  80,    0, TY
WP, 11, 2013081406,   , XRQA,   0, 216N, 1118E,  80,    0, TY
WP, 11, 2013081412,   , XRQA,   0, 220N, 1113E,  60,    0, TS
WP, 11, 2013081418,   , XRQA,   0, 224N, 1109E,  45,    0, TS
WP, 11, 2013081500,   , XRQA,   0, 230N, 1107E,  30,    0, TD
WP, 11, 2013081506,   , XRQA,   0, 237N, 1109E,  35,    0, TS
WP, 11, 2013081512,   , XRQA,   0, 241N, 1111E,  30,    0, TD
WP, 11, 2013081518,   , XRQA,   0, 244N, 1113E,  30,    0, TD
WP, 11, 2013081600,   , XRQA,   0, 247N, 1116E,  30,    0, TD
WP, 11, 2013081606,   , XRQA,   0, 248N, 1115E,  25,    0, TD
WP, 11, 2013081612,   , XRQA,   0, 248N, 1112E,  25,    0, TD
WP, 11, 2013081618,   , XRQA,   0, 247N, 1108E,  25,    0, TD
WP, 11, 2013081700,   , XRQA,   0, 243N, 1104E,  30,    0, TD
WP, 11, 2013081706,   , XRQA,   0, 239N, 1101E,  30,    0, TD
WP, 11, 2013081712,   , XRQA,   0, 237N, 1099E,  25,    0, TD
WP, 11, 2013081718,   , XRQA,   0, 234N, 1097E,  25,    0, TD
WP, 11, 2013081800,   , XRQA,   0, 233N, 1093E,  25,    0, TD
WP, 11, 2013081806,   , XRQA,   0, 231N, 1089E,  20,    0, DB
WP, 11, 2013081812,   , XRQA,   0, 229N, 1085E,  20,    0, DB
WP, 11, 2013081818,   , XRQA,   0, 227N, 1079E,  20,    0, DB
WP, 11, 2013081900,   , XRQA,   0, 226N, 1074E,  15,    0, DB
WP, 11, 2013081906,   , XRQA,   0, 228N, 1068E,  15,    0, DB
WP, 11, 2013081912,   , XRQA,   0, 231N, 1060E,  15,    0, DB
WP, 11, 2013081918,   , XRQA,   0, 235N, 1053E,  15,    0, DB
