WP, 33, 1965111100,   , XRQA,   0,  66N, 1794E,  15,    0, DB
WP, 33, 1965111106,   , XRQA,   0,  70N, 1780E,  15,    0, DB
WP, 33, 1965111112,   , XRQA,   0,  72N, 1766E,  20,    0, DB
WP, 33, 1965111118,   , XRQA,   0,  75N, 1756E,  25,    0, TD
WP, 33, 1965111200,   , XRQA,   0,  79N, 1747E,  30,    0, TD
WP, 33, 1965111206,   , XRQA,   0,  84N, 1740E,  35,    0, TS
WP, 33, 1965111212,   , XRQA,   0,  88N, 1732E,  40,    0, TS
WP, 33, 1965111218,   , XRQA,   0,  91N, 1727E,  45,    0, TS
WP, 33, 1965111300,   , XRQA,   0,  89N, 1723E,  40,    0, TS
WP, 33, 1965111306,   , XRQA,   0,  87N, 1720E,  30,    0, TD
WP, 33, 1965111312,   , XRQA,   0,  84N, 1714E,  30,    0, TD
WP, 33, 1965111318,   , XRQA,   0,  81N, 1709E,  30,    0, TD
WP, 33, 1965111400,   , XRQA,   0,  81N, 1705E,  35,    0, TS
WP, 33, 1965111406,   , XRQA,   0,  83N, 1700E,  45,    0, TS
WP, 33, 1965111412,   , XRQA,   0,  86N, 1693E,  40,    0, TS
WP, 33, 1965111418,   , XRQA,   0,  88N, 1685E,  45,    0, TS
WP, 33, 1965111500,   , XRQA,   0,  90N, 1677E,  50,    0, TS
WP, 33, 1965111506,   , XRQA,   0,  91N, 1668E,  45,    0, TS
WP, 33, 1965111512,   , XRQA,   0,  92N, 1660E,  45,    0, TS
WP, 33, 1965111518,   , XRQA,   0,  93N, 1653E,  40,    0, TS
WP, 33, 1965111600,   , XRQA,   0,  94N, 1646E,  35,    0, TS
WP, 33, 1965111606,   , XRQA,   0,  95N, 1639E,  30,    0, TD
WP, 33, 1965111612,   , XRQA,   0,  94N, 1631E,  35,    0, TS
WP, 33, 1965111618,   , XRQA,   0,  93N, 1622E,  35,    0, TS
WP, 33, 1965111700,   , XRQA,   0,  92N, 1613E,  30,    0, TD
WP, 33, 1965111706,   , XRQA,   0,  93N, 1601E,  30,    0, TD
WP, 33, 1965111712,   , XRQA,   0,  94N, 1588E,  30,    0, TD
WP, 33, 1965111718,   , XRQA,   0,  93N, 1576E,  35,    0, TS
WP, 33, 1965111800,   , XRQA,   0,  92N, 1565E,  45,    0, TS
WP, 33, 1965111806,   , XRQA,   0,  95N, 1554E,  40,    0, TS
WP, 33, 1965111812,   , XRQA,   0,  98N, 1543E,  30,    0, TD
WP, 33, 1965111818,   , XRQA,   0, 101N, 1533E,  30,    0, TD
WP, 33, 1965111900,   , XRQA,   0, 103N, 1521E,  40,    0, TS
WP, 33, 1965111906,   , XRQA,   0, 101N, 1507E,  40,    0, TS
WP, 33, 1965111912,   , XRQA,   0,  97N, 1495E,  45,    0, TS
WP, 33, 1965111918,   , XRQA,   0,  94N, 1483E,  30,    0, TD
WP, 33, 1965112000,   , XRQA,   0,  95N, 1473E,  40,    0, TS
WP, 33, 1965112006,   , XRQA,   0,  99N, 1462E,  45,    0, TS
WP, 33, 1965112012,   , XRQA,   0, 102N, 1449E,  45,    0, TS
WP, 33, 1965112018,   , XRQA,   0, 105N, 1434E,  50,    0, TS
WP, 33, 1965112100,   , XRQA,   0, 108N, 1418E,  50,    0, TS
WP, 33, 1965112106,   , XRQA,   0, 112N, 1401E,  60,    0, TS
WP, 33, 1965112112,   , XRQA,   0, 116N, 1384E,  75,    0, TY
WP, 33, 1965112118,   , XRQA,   0, 118N, 1367E, 100,    0, TY
WP, 33, 1965112200,   , XRQA,   0, 121N, 1351E, 115,    0, TY
WP, 33, 1965112206,   , XRQA,   0, 125N, 1338E, 105,    0, TY
WP, 33, 1965112212,   , XRQA,   0, 128N, 1325E, 120,    0, TY
WP, 33, 1965112218,   , XRQA,   0, 136N, 1312E, 125,    0, TY
WP, 33, 1965112300,   , XRQA,   0, 144N, 1300E, 125,    0, TY
WP, 33, 1965112306,   , XRQA,   0, 151N, 1288E, 115,    0, TY
WP, 33, 1965112312,   , XRQA,   0, 161N, 1280E, 105,    0, TY
WP, 33, 1965112318,   , XRQA,   0, 172N, 1274E, 125,    0, TY
WP, 33, 1965112400,   , XRQA,   0, 183N, 1270E, 130,    0, ST
WP, 33, 1965112406,   , XRQA,   0, 198N, 1271E, 115,    0, TY
WP, 33, 1965112412,   , XRQA,   0, 216N, 1279E, 105,    0, TY
WP, 33, 1965112418,   , XRQA,   0, 236N, 1294E,  95,    0, TY
WP, 33, 1965112500,   , XRQA,   0, 255N, 1313E,  80,    0, TY
WP, 33, 1965112506,   , XRQA,   0, 277N, 1339E,  60,    0, TS
WP, 33, 1965112512,   , XRQA,   0, 299N, 1374E,  50,    0, EX
WP, 33, 1965112518,   , XRQA,   0, 337N, 1428E,  50,    0, EX
WP, 33, 1965112600,   , XRQA,   0, 375N, 1488E,  50,    0, EX
WP, 33, 1965112606,   , XRQA,   0, 405N, 1555E,  50,    0, EX
WP, 33, 1965112612,   , XRQA,   0, 440N, 1615E,  65,    0, EX
WP, 33, 1965112618,   , XRQA,   0, 460N, 1675E,  65,    0, EX
WP, 33, 1965112700,   , XRQA,   0, 480N, 1734E,  65,    0, EX
WP, 33, 1965112706,   , XRQA,   0, 490N, 1797E,  65,    0, EX
