WP, 20, 1965081306,   , XRQA,   0, 156N, 1180E,  15,    0, DB
WP, 20, 1965081312,   , XRQA,   0, 157N, 1173E,  15,    0, DB
WP, 20, 1965081318,   , XRQA,   0, 159N, 1166E,  20,    0, DB
WP, 20, 1965081400,   , XRQA,   0, 162N, 1160E,  20,    0, DB
WP, 20, 1965081406,   , XRQA,   0, 165N, 1155E,  25,    0, TD
WP, 20, 1965081412,   , XRQA,   0, 167N, 1151E,  25,    0, TD
WP, 20, 1965081418,   , XRQA,   0, 169N, 1145E,  30,    0, TD
WP, 20, 1965081500,   , XRQA,   0, 172N, 1139E,  30,    0, TD
WP, 20, 1965081506,   , XRQA,   0, 174N, 1137E,  35,    0, TS
WP, 20, 1965081512,   , XRQA,   0, 176N, 1136E,  45,    0, TS
WP, 20, 1965081518,   , XRQA,   0, 179N, 1137E,  40,    0, TS
WP, 20, 1965081600,   , XRQA,   0, 181N, 1135E,  45,    0, TS
WP, 20, 1965081606,   , XRQA,   0, 182N, 1132E,  40,    0, TS
WP, 20, 1965081612,   , XRQA,   0, 183N, 1130E,  40,    0, TS
WP, 20, 1965081618,   , XRQA,   0, 184N, 1127E,  45,    0, TS
WP, 20, 1965081700,   , XRQA,   0, 185N, 1124E,  50,    0, TS
WP, 20, 1965081706,   , XRQA,   0, 186N, 1119E,  50,    0, TS
WP, 20, 1965081712,   , XRQA,   0, 187N, 1113E,  50,    0, TS
WP, 20, 1965081718,   , XRQA,   0, 188N, 1104E,  55,    0, TS
WP, 20, 1965081800,   , XRQA,   0, 187N, 1095E,  45,    0, TS
WP, 20, 1965081806,   , XRQA,   0, 185N, 1082E,  40,    0, TS
WP, 20, 1965081812,   , XRQA,   0, 182N, 1069E,  45,    0, TS
WP, 20, 1965081818,   , XRQA,   0, 179N, 1056E,  35,    0, TS
WP, 20, 1965081900,   , XRQA,   0, 176N, 1045E,  35,    0, TS
WP, 20, 1965081906,   , XRQA,   0, 174N, 1035E,  30,    0, TD
WP, 20, 1965081912,   , XRQA,   0, 175N, 1027E,  25,    0, TD
WP, 20, 1965081918,   , XRQA,   0, 177N, 1019E,  25,    0, TD
WP, 20, 1965082000,   , XRQA,   0, 179N, 1010E,  25,    0, TD
WP, 20, 1965082006,   , XRQA,   0, 182N,  999E,  20,    0, DB
WP, 20, 1965082012,   , XRQA,   0, 187N,  986E,  20,    0, DB
WP, 20, 1965082018,   , XRQA,   0, 193N,  972E,  20,    0, DB
WP, 20, 1965082100,   , XRQA,   0, 197N,  955E,  20,    0, DB
WP, 20, 1965082106,   , XRQA,   0, 200N,  939E,  20,    0, DB
WP, 20, 1965082112,   , XRQA,   0, 204N,  922E,  25,    0, TD
WP, 20, 1965082118,   , XRQA,   0, 208N,  905E,  30,    0, TD
WP, 20, 1965082200,   , XRQA,   0, 211N,  890E,  30,    0, TD
WP, 20, 1965082206,   , XRQA,   0, 213N,  879E,  35,    0, TS
WP, 20, 1965082212,   , XRQA,   0, 215N,  870E,  45,    0, TS
WP, 20, 1965082218,   , XRQA,   0, 216N,  862E,  40,    0, TS
WP, 20, 1965082300,   , XRQA,   0, 217N,  857E,  40,    0, TS
WP, 20, 1965082306,   , XRQA,   0, 219N,  849E,  30,    0, TD
WP, 20, 1965082312,   , XRQA,   0, 220N,  845E,  25,    0, TD
WP, 20, 1965082318,   , XRQA,   0, 221N,  840E,  25,    0, TD
WP, 20, 1965082400,   , XRQA,   0, 221N,  833E,  20,    0, DB
WP, 20, 1965082406,   , XRQA,   0, 222N,  827E,  20,    0, DB
WP, 20, 1965082412,   , XRQA,   0, 223N,  823E,  20,    0, DB
